hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
7.287945113788333,10,2,3,4.0,1.0,3.0,27,Travel_Rarely,Sales,8,2,Marketing,1,4194,Female,3,Research Scientist,Divorced,45990,1.0,Y,15,8,1,1.0,3,1,0,0,No
5.943892235608889,6,3,3,3.0,1.0,2.0,40,Travel_Rarely,Human Resources,2,3,Medical,1,3451,Male,5,Sales Executive,Married,24550,1.0,Y,15,8,1,8.0,2,7,7,5,No
6.369046184738889,5,2,3,4.0,3.0,2.0,43,Travel_Rarely,Sales,9,5,Technical Degree,1,2718,Female,1,Research Director,Divorced,12740,1.0,Y,19,8,0,6.0,3,5,1,4,No
6.5622010263275,5,3,3,4.0,1.0,3.0,47,Travel_Rarely,Research & Development,2,3,Medical,1,3215,Female,5,Sales Executive,Single,50210,2.0,Y,17,8,0,20.0,3,7,1,7,No
10.050332440874444,15,3,3,3.0,2.0,3.0,47,Travel_Rarely,Research & Development,19,5,Medical,1,3986,Female,2,Research Scientist,Divorced,28270,8.0,Y,14,8,1,28.0,3,22,14,10,No
7.420206381079722,13,4,3,1.0,3.0,2.0,26,Travel_Rarely,Sales,8,2,Marketing,1,3480,Male,2,Sales Executive,Divorced,80950,1.0,Y,15,8,0,1.0,3,1,0,0,Yes
7.641905399375278,5,4,3,4.0,4.0,2.0,32,Travel_Rarely,Research & Development,5,3,Medical,1,2893,Male,1,Healthcare Representative,Married,34770,1.0,Y,11,8,0,14.0,2,14,9,8,Yes
6.295962739848056,15,3,3,1.0,3.0,2.0,20,Travel_Rarely,Research & Development,6,3,Medical,1,599,Male,5,Research Director,Single,83920,1.0,Y,17,8,0,2.0,5,2,1,2,No
6.440902498884166,22,3,4,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,5,3,Medical,1,583,Male,1,Healthcare Representative,Married,57150,6.0,Y,24,8,2,10.0,0,8,1,7,No
5.623923471664167,16,3,3,3.0,3.0,3.0,38,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3154,Female,1,Research Scientist,Married,154270,3.0,Y,16,8,1,18.0,2,1,0,0,No
6.302609326193611,9,3,3,4.0,2.0,3.0,30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1650,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,No
7.335841142346944,6,3,3,2.0,3.0,3.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2554,Female,5,Manager,Divorced,103770,1.0,Y,14,8,0,10.0,2,10,0,2,No
8.696416778223888,14,2,3,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3446,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0,No
6.472447568049723,11,1,3,4.0,1.0,1.0,29,Travel_Rarely,Research & Development,6,3,Life Sciences,1,3519,Male,1,Sales Executive,Married,22440,1.0,Y,12,8,3,11.0,5,11,3,10,Yes
6.2207708612225,7,3,4,3.0,1.0,3.0,23,Travel_Rarely,Research & Development,10,3,Medical,1,2769,Male,2,Laboratory Technician,Divorced,64390,3.0,Y,22,8,3,3.0,2,0,0,0,No
6.207484381972222,7,2,3,1.0,2.0,3.0,27,Travel_Rarely,Sales,5,4,Medical,1,2687,Female,4,Manufacturing Director,Married,44000,9.0,Y,17,8,1,6.0,3,2,2,2,No
5.777309236947778,17,3,4,4.0,3.0,2.0,34,Travel_Frequently,Research & Development,5,3,Medical,1,3098,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0,Yes
8.262833556447777,5,3,3,3.0,4.0,3.0,40,Travel_Rarely,Sales,5,5,Life Sciences,1,839,Male,1,Manufacturing Director,Single,52310,1.0,Y,12,8,2,21.0,4,21,7,7,No
7.219009370816389,5,3,3,3.0,4.0,4.0,28,Travel_Rarely,Sales,9,3,Medical,1,3966,Female,2,Sales Executive,Married,47660,1.0,Y,12,8,0,5.0,3,5,0,3,No
8.247273538598611,13,3,3,3.0,4.0,2.0,26,Travel_Rarely,Human Resources,9,3,Life Sciences,1,3595,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,No
10.583075635876666,3,3,4,4.0,4.0,3.0,20,Travel_Frequently,Sales,4,4,Life Sciences,1,1315,Female,2,Healthcare Representative,Single,99240,1.0,Y,22,8,0,1.0,3,1,1,0,Yes
8.246529451137778,4,2,4,3.0,3.0,4.0,35,Travel_Frequently,Sales,7,2,Life Sciences,1,2669,Male,2,Manufacturing Director,Married,32290,1.0,Y,25,8,0,10.0,2,10,0,2,No
7.056963409192222,5,2,4,2.0,1.0,3.0,28,Travel_Rarely,Research & Development,9,3,Medical,1,45,Male,1,Sales Representative,Single,46480,0.0,Y,23,8,2,9.0,2,8,0,7,No
8.841412315930278,20,3,4,3.0,4.0,2.0,42,Travel_Rarely,Research & Development,18,1,Technical Degree,1,3326,Female,2,Research Scientist,Married,199990,2.0,Y,23,8,1,17.0,6,5,1,3,No
6.299080767514444,18,3,3,3.0,4.0,4.0,33,Travel_Rarely,Research & Development,2,2,Medical,1,1389,Male,1,Sales Executive,Single,24400,0.0,Y,18,8,3,4.0,4,3,0,2,No
6.443955823293056,6,4,3,3.0,4.0,3.0,32,Non-Travel,Research & Development,3,1,Life Sciences,1,4071,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2,No
9.22570169567139,7,3,3,4.0,3.0,3.0,50,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1934,Female,2,Sales Executive,Married,134960,3.0,Y,18,8,1,22.0,3,12,1,5,No
7.137511155733889,5,3,4,4.0,2.0,2.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3450,Male,1,Laboratory Technician,Single,170680,3.0,Y,23,8,0,8.0,6,4,0,1,No
6.0077242302541665,7,3,4,4.0,3.0,2.0,34,Travel_Frequently,Research & Development,5,3,Medical,1,1628,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0,Yes
6.0337817938419445,13,3,3,2.0,3.0,3.0,36,Travel_Rarely,Research & Development,1,3,Medical,1,127,Female,5,Healthcare Representative,Married,196360,1.0,Y,12,8,1,10.0,3,10,9,0,No
6.513829763498333,14,2,3,1.0,3.0,2.0,24,Non-Travel,Research & Development,1,5,Life Sciences,1,2703,Male,3,Research Scientist,Divorced,93800,0.0,Y,16,8,0,5.0,2,4,1,3,No
6.263285363676666,13,3,3,3.0,4.0,3.0,43,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2111,Male,3,Laboratory Technician,Married,168350,3.0,Y,17,8,1,25.0,3,8,0,7,No
8.738227353859722,15,3,3,3.0,2.0,3.0,27,Non-Travel,Research & Development,2,3,Life Sciences,1,3014,Male,1,Research Director,Married,168230,0.0,Y,17,8,0,6.0,3,5,1,4,No
8.414315037929445,5,2,3,4.0,3.0,3.0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3196,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1,Yes
9.721956715751666,6,4,3,4.0,2.0,2.0,35,Travel_Frequently,Sales,8,2,Marketing,1,3319,Female,1,Laboratory Technician,Divorced,36900,1.0,Y,13,8,1,10.0,2,10,7,8,Yes
6.816948906738055,13,3,3,2.0,4.0,3.0,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2757,Male,2,Sales Representative,Married,43200,3.0,Y,17,8,0,5.0,2,1,0,0,No
7.104441097724167,18,2,4,3.0,2.0,4.0,31,Travel_Frequently,Research & Development,10,1,Life Sciences,1,1472,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4,Yes
8.556987951807223,12,3,3,3.0,4.0,3.0,38,Travel_Rarely,Research & Development,28,4,Medical,1,3024,Male,1,Laboratory Technician,Divorced,65830,0.0,Y,12,8,0,12.0,1,11,2,9,No
6.8328290941541665,10,4,3,2.0,2.0,3.0,48,Travel_Rarely,Research & Development,16,3,Technical Degree,1,1733,Male,1,Sales Executive,Married,97240,3.0,Y,13,8,0,12.0,2,2,2,2,No
8.695412762159723,15,2,3,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,8,3,Technical Degree,1,3847,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3,No
7.341761490405833,14,2,3,2.0,3.0,3.0,34,Non-Travel,Research & Development,7,2,Technical Degree,1,2729,Female,1,Research Scientist,Single,86200,0.0,Y,13,8,1,10.0,2,9,8,7,No
5.765429495760555,10,3,3,2.0,3.0,3.0,41,Travel_Rarely,Sales,20,4,Marketing,1,2728,Male,2,Sales Executive,Married,102090,1.0,Y,13,8,1,23.0,2,22,15,8,Yes
10.169387550200556,8,2,4,4.0,2.0,3.0,35,Travel_Rarely,Sales,2,1,Technical Degree,1,4028,Male,2,Laboratory Technician,Married,18590,0.0,Y,25,8,1,4.0,2,3,0,2,No
6.5562226684513885,9,3,4,4.0,3.0,1.0,56,Travel_Rarely,Sales,10,4,Other,1,4127,Male,2,Sales Executive,Married,40780,8.0,Y,24,8,1,14.0,3,10,9,8,Yes
5.537267960731667,19,3,3,3.0,1.0,4.0,52,Travel_Rarely,Sales,21,5,Technical Degree,1,304,Male,3,Manager,Married,28890,1.0,Y,11,8,1,34.0,2,34,1,16,No
7.550046854082778,7,4,3,4.0,2.0,3.0,28,Travel_Rarely,Research & Development,10,3,Other,1,507,Male,2,Sales Representative,Married,52100,1.0,Y,15,8,0,1.0,1,1,0,0,No
8.027183177153056,19,3,3,3.0,4.0,3.0,55,Travel_Rarely,Sales,26,3,Marketing,1,1592,Male,1,Laboratory Technician,Single,104480,2.0,Y,13,8,0,30.0,3,5,1,2,No
6.939856091030555,5,3,3,4.0,1.0,3.0,38,Travel_Rarely,Sales,6,3,Other,1,424,Male,2,Sales Executive,Married,87890,1.0,Y,11,8,3,15.0,4,15,5,11,No
7.3337672913875,12,2,3,1.0,3.0,3.0,26,Travel_Frequently,Research & Development,3,3,Medical,1,1982,Male,2,Laboratory Technician,Divorced,139640,1.0,Y,11,8,2,5.0,1,5,1,3,No
6.070396028558611,13,2,3,1.0,2.0,3.0,27,Travel_Rarely,Sales,5,4,Medical,1,1217,Female,4,Manufacturing Director,Married,44000,9.0,Y,17,8,1,6.0,3,2,2,2,No
7.0378201695669445,16,3,3,3.0,4.0,2.0,30,Travel_Rarely,Research & Development,8,3,Life Sciences,1,288,Male,2,Sales Executive,Divorced,52090,7.0,Y,14,8,1,10.0,3,8,7,7,No
9.522832440874444,18,1,3,3.0,4.0,2.0,28,Travel_Rarely,Research & Development,15,4,Life Sciences,1,2055,Male,2,Sales Executive,Married,41970,1.0,Y,13,8,0,1.0,3,1,0,0,Yes
6.297728692547778,6,4,3,3.0,2.0,3.0,40,Travel_Frequently,Research & Development,10,4,Medical,1,325,Male,2,Manufacturing Director,Married,65670,1.0,Y,13,8,1,8.0,3,8,3,7,No
5.642763275323333,14,3,3,2.0,3.0,3.0,45,Travel_Rarely,Sales,2,3,Life Sciences,1,307,Male,3,Healthcare Representative,Single,60740,0.0,Y,14,8,0,9.0,2,8,3,1,No
5.985454038375556,15,3,3,3.0,4.0,3.0,42,Travel_Rarely,Research & Development,7,4,Life Sciences,1,1444,Female,2,Sales Executive,Married,34450,1.0,Y,11,8,2,22.0,2,22,11,15,No
6.771051985720556,5,3,3,4.0,3.0,3.0,46,Travel_Rarely,Research & Development,28,3,Medical,1,1936,Female,3,Human Resources,Divorced,190450,6.0,Y,11,8,3,13.0,2,8,0,7,No
7.009958723783889,10,3,3,3.0,3.0,3.0,33,Travel_Rarely,Sales,13,4,Marketing,1,3182,Female,2,Manufacturing Director,Divorced,45680,0.0,Y,18,8,1,6.0,2,5,1,2,No
9.572527889335,17,3,3,3.0,4.0,2.0,36,Travel_Rarely,Research & Development,26,4,Medical,1,1877,Male,1,Laboratory Technician,Married,84740,0.0,Y,14,8,0,17.0,3,16,4,11,No
7.575196340919167,13,2,3,1.0,3.0,3.0,27,Non-Travel,Sales,11,3,Technical Degree,1,3469,Female,2,Laboratory Technician,Married,99850,1.0,Y,14,8,1,3.0,3,3,1,2,No
6.509293842034722,10,3,4,4.0,2.0,4.0,34,Travel_Rarely,Research & Development,18,1,Medical,1,1737,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7,No
7.227138554216666,6,2,3,2.0,3.0,3.0,25,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1691,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,No
9.609767960731666,10,4,3,4.0,3.0,3.0,27,Travel_Rarely,Research & Development,2,5,Life Sciences,1,3680,Female,1,Research Scientist,Single,137700,1.0,Y,18,8,1,8.0,3,8,7,7,Yes
7.159543730477222,18,3,3,1.0,3.0,2.0,26,Travel_Rarely,Sales,4,3,Marketing,1,4195,Male,2,Manager,Single,24040,1.0,Y,12,8,0,1.0,6,1,0,1,Yes
6.5429094154394445,13,3,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,2,4,Life Sciences,1,3838,Male,1,Laboratory Technician,Divorced,72640,0.0,Y,17,8,0,11.0,5,10,0,7,No
7.470652610441666,8,3,4,1.0,3.0,3.0,25,Travel_Rarely,Research & Development,25,2,Life Sciences,1,2938,Male,2,Sales Executive,Married,37020,0.0,Y,20,8,0,5.0,4,4,1,2,No
7.87463966979,7,2,3,1.0,2.0,3.0,28,Travel_Rarely,Sales,2,4,Life Sciences,1,3223,Male,3,Research Scientist,Single,20750,7.0,Y,18,8,3,10.0,0,7,3,7,Yes
6.996710174029444,22,2,3,4.0,4.0,3.0,43,Travel_Frequently,Sales,14,3,Life Sciences,1,138,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,,3,3,1,2,No
6.046729138777223,13,3,3,3.0,4.0,3.0,22,Travel_Rarely,Sales,29,4,Technical Degree,1,1341,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1,No
7.579600624720833,12,3,4,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,2542,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0,No
8.393314368585278,21,3,3,3.0,4.0,3.0,25,Travel_Frequently,Research & Development,1,1,Life Sciences,1,2124,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,Yes
7.593150379294722,6,3,3,2.0,2.0,3.0,33,Travel_Rarely,Sales,3,3,Life Sciences,1,2423,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13,No
9.893810798750556,19,2,3,1.0,4.0,2.0,28,Travel_Rarely,Research & Development,9,4,Medical,1,1536,Male,1,Sales Executive,Married,56730,5.0,Y,14,8,1,5.0,4,3,2,2,Yes
7.284447791164444,14,3,3,2.0,4.0,2.0,30,Travel_Rarely,Sales,12,4,Life Sciences,1,4021,Female,2,Sales Executive,Single,49500,1.0,Y,12,8,2,1.0,3,1,0,0,Yes
6.247766622043611,20,3,4,1.0,1.0,3.0,31,Travel_Rarely,Sales,7,4,Marketing,1,1523,Male,2,Sales Executive,Married,132250,3.0,Y,21,8,1,9.0,2,2,1,0,No
6.337332663989167,6,4,4,4.0,3.0,3.0,47,Travel_Rarely,Research & Development,4,3,Life Sciences,1,72,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1,No
7.424292726461389,16,3,3,1.0,1.0,3.0,46,Travel_Rarely,Research & Development,23,1,Life Sciences,1,4010,Male,2,Laboratory Technician,Divorced,34910,2.0,Y,14,8,0,25.0,0,19,2,8,No
6.888653502900278,18,2,3,4.0,4.0,4.0,29,Travel_Rarely,Research & Development,5,3,Medical,1,3137,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,No
9.103285363676667,15,3,3,1.0,3.0,1.0,43,Travel_Rarely,Research & Development,2,2,Medical,1,2208,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8,No
5.529138777331389,23,4,4,4.0,4.0,1.0,40,Non-Travel,Research & Development,28,2,Life Sciences,1,1421,Male,1,Manufacturing Director,Married,167040,9.0,Y,22,8,0,5.0,2,3,0,2,No
8.037553547523334,17,3,3,2.0,4.0,1.0,41,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1213,Female,1,Research Scientist,Single,20990,8.0,Y,12,8,1,8.0,2,6,0,5,Yes
8.936734716644168,9,3,3,4.0,1.0,3.0,55,Travel_Rarely,Research & Development,14,4,Life Sciences,1,2953,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13,No
5.622517849174445,16,2,4,1.0,2.0,2.0,50,Travel_Rarely,Sales,8,4,Life Sciences,1,22,Male,1,Research Scientist,Divorced,96670,3.0,Y,23,8,0,28.0,2,10,1,6,No
6.782833556447778,11,1,3,3.0,3.0,3.0,36,Travel_Rarely,Research & Development,9,3,Life Sciences,1,430,Female,2,Healthcare Representative,Single,24360,4.0,Y,13,8,0,16.0,3,11,3,9,No
6.931892012494167,13,4,3,2.0,3.0,3.0,31,Travel_Frequently,Research & Development,7,4,Medical,1,1458,Male,1,Research Scientist,Divorced,24370,9.0,Y,14,8,1,9.0,3,2,2,2,No
7.44052097278,5,4,3,4.0,1.0,3.0,34,Travel_Frequently,Sales,2,1,Marketing,1,2228,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,No
6.526227130745,6,3,3,4.0,3.0,3.0,23,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3810,Female,3,Manager,Married,105520,2.0,Y,11,8,0,4.0,2,2,2,2,No
6.123829763498334,19,4,3,3.0,3.0,3.0,36,Travel_Rarely,Research & Development,9,2,Medical,1,2086,Male,2,Sales Executive,Divorced,119350,1.0,Y,11,8,3,7.0,6,7,1,7,No
6.843305443998055,6,3,3,3.0,1.0,3.0,28,Travel_Frequently,Research & Development,9,3,Life Sciences,1,3753,Female,2,Sales Executive,Single,59330,0.0,Y,11,8,0,5.0,3,4,1,3,No
5.749561579651667,17,3,3,4.0,3.0,3.0,44,Non-Travel,Research & Development,20,3,Life Sciences,1,605,Male,1,Sales Representative,Single,45560,2.0,Y,13,8,0,6.0,4,0,0,0,No
7.6115406068716664,9,3,3,4.0,1.0,3.0,56,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4054,Female,2,Sales Executive,Married,198470,4.0,Y,14,8,0,6.0,6,0,0,0,No
7.202641677822222,21,3,3,4.0,2.0,3.0,24,Travel_Rarely,Sales,7,4,Life Sciences,1,2054,Female,1,Laboratory Technician,Single,25760,8.0,Y,17,8,3,6.0,3,4,1,2,No
7.218372378402222,13,2,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1551,Male,2,Research Scientist,Divorced,55070,1.0,Y,12,8,2,10.0,2,10,1,2,No
5.963064480142778,6,2,3,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4014,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9,No
6.4605298973672225,17,3,3,3.0,3.0,3.0,32,Travel_Rarely,Research & Development,20,3,Medical,1,1382,Female,1,Manufacturing Director,Single,45810,3.0,Y,14,8,1,8.0,3,5,1,4,No
6.399309460062222,15,3,3,3.0,3.0,3.0,53,Travel_Rarely,Research & Development,7,1,Life Sciences,1,3217,Male,2,Laboratory Technician,Married,28590,3.0,Y,18,8,1,32.0,2,5,1,3,No
7.100759705488611,13,3,3,4.0,1.0,3.0,30,Travel_Rarely,Sales,3,3,Life Sciences,1,2226,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2,No
6.191015171798056,17,2,3,2.0,1.0,3.0,41,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1616,Female,3,Research Scientist,Married,27820,1.0,Y,14,8,0,10.0,2,10,0,7,No
5.850785363676667,13,4,3,3.0,1.0,3.0,29,Travel_Rarely,Research & Development,1,3,Medical,1,2303,Female,1,Manager,Married,23140,3.0,Y,13,8,0,9.0,5,7,0,7,No
9.048025435073612,9,1,3,3.0,3.0,3.0,50,Travel_Rarely,Research & Development,4,2,Medical,1,869,Female,1,Laboratory Technician,Married,27990,4.0,Y,12,8,1,27.0,0,1,0,0,No
9.213722668451389,7,3,3,3.0,2.0,3.0,51,Travel_Rarely,Sales,18,2,Life Sciences,1,2175,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,No
6.963504016064166,15,3,4,3.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,1,Technical Degree,1,2824,Female,2,Healthcare Representative,Single,57680,5.0,Y,23,8,1,9.0,4,6,0,3,No
8.907011378848612,5,2,3,3.0,4.0,2.0,36,Travel_Rarely,Sales,9,3,Marketing,1,845,Female,4,Research Scientist,Single,142750,3.0,Y,18,8,1,7.0,5,3,1,2,No
5.9981135653725,9,2,3,3.0,4.0,4.0,60,Travel_Rarely,Sales,17,4,Medical,1,3892,Male,1,Manager,Divorced,40250,3.0,Y,13,8,1,19.0,5,1,0,0,No
10.713065595716111,6,2,3,4.0,3.0,1.0,44,Travel_Frequently,Research & Development,1,2,Medical,1,29,Male,2,Research Scientist,Divorced,103330,3.0,Y,14,8,1,19.0,2,1,0,0,Yes
7.555908076751389,8,3,3,4.0,2.0,3.0,38,Travel_Frequently,Sales,29,2,Medical,1,936,Female,1,Sales Executive,Single,39170,1.0,Y,15,8,3,4.0,2,4,3,3,No
6.784515841142222,14,2,3,3.0,4.0,3.0,36,Travel_Frequently,Research & Development,8,3,Other,1,2981,Female,3,Sales Executive,Married,69620,4.0,Y,12,8,2,4.0,2,1,0,0,No
10.591713520749444,7,2,3,4.0,3.0,3.0,58,Non-Travel,Research & Development,2,3,Life Sciences,1,2991,Male,2,Manufacturing Director,Divorced,39680,2.0,Y,13,8,2,12.0,3,5,1,2,No
7.072532351628611,17,3,3,3.0,2.0,1.0,26,Travel_Frequently,Research & Development,1,4,Other,1,21,Male,2,Laboratory Technician,Divorced,104470,1.0,Y,18,8,0,6.0,3,6,1,4,No
7.979164435519722,16,3,3,1.0,2.0,4.0,34,Travel_Rarely,Research & Development,7,1,Medical,1,2271,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10,Yes
10.641073181615278,2,2,3,1.0,4.0,2.0,28,Travel_Rarely,Research & Development,9,4,Medical,1,66,Male,1,Sales Executive,Married,56730,5.0,Y,14,8,1,5.0,4,3,2,2,Yes
6.164602855867778,11,2,4,3.0,1.0,3.0,27,Travel_Rarely,Research & Development,10,3,Medical,1,1743,Male,5,Research Scientist,Married,132450,1.0,Y,23,8,1,9.0,3,9,0,7,No
6.0387237840247225,9,3,3,3.0,2.0,2.0,45,Non-Travel,Research & Development,8,1,Life Sciences,1,1909,Male,2,Sales Executive,Married,33190,1.0,Y,12,8,1,9.0,3,9,0,8,No
6.175866800535278,11,3,3,4.0,4.0,2.0,31,Travel_Frequently,Sales,3,3,Marketing,1,982,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4,No
10.392367246764723,7,2,3,1.0,2.0,2.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,2401,Male,2,Sales Representative,Divorced,42400,1.0,Y,14,8,0,10.0,2,10,0,9,No
7.105554439981945,7,3,4,2.0,1.0,2.0,22,Travel_Rarely,Research & Development,8,3,Other,1,3417,Male,2,Sales Representative,Married,49070,1.0,Y,21,8,1,4.0,2,4,1,1,No
6.9619265952697225,21,4,3,4.0,1.0,3.0,34,Travel_Frequently,Sales,2,1,Marketing,1,758,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,No
7.042668451583889,15,2,3,3.0,1.0,3.0,30,Travel_Rarely,Sales,20,3,Marketing,1,608,Male,3,Sales Executive,Divorced,48100,8.0,Y,18,8,0,8.0,3,4,0,3,No
7.487677376171111,10,2,4,1.0,2.0,3.0,49,Travel_Rarely,Sales,4,2,Life Sciences,1,919,Male,2,Research Director,Married,108450,3.0,Y,24,8,0,27.0,4,4,1,2,No
7.20052097278,19,3,3,2.0,3.0,3.0,49,Travel_Rarely,Sales,2,3,Technical Degree,1,1588,Male,2,Manufacturing Director,Single,52040,8.0,Y,14,8,1,26.0,3,5,0,0,No
5.916270638107778,15,3,3,4.0,2.0,2.0,44,Travel_Rarely,Sales,24,5,Medical,1,1830,Female,1,Sales Executive,Single,25660,9.0,Y,11,8,1,10.0,3,5,2,3,No
7.398471664435278,10,2,3,2.0,1.0,3.0,26,Non-Travel,Research & Development,21,1,Life Sciences,1,3431,Female,1,Manufacturing Director,Single,135250,8.0,Y,17,8,1,7.0,4,2,2,2,Yes
8.938624497991944,12,3,3,2.0,1.0,2.0,44,Travel_Rarely,Research & Development,1,1,Medical,1,2735,Female,3,Research Scientist,Divorced,15630,5.0,Y,12,8,2,9.0,3,4,1,3,No
8.601861892012222,11,4,3,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2875,Female,2,Research Director,Married,108830,3.0,Y,12,8,0,8.0,3,1,0,1,Yes
5.685286702365,23,3,4,3.0,4.0,2.0,30,Non-Travel,Sales,10,2,Life Sciences,1,1639,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7,No
6.0182184292725,6,4,3,1.0,4.0,3.0,30,Travel_Rarely,Sales,9,1,Marketing,1,2154,Male,4,Research Director,Married,40890,0.0,Y,18,8,0,10.0,2,9,6,7,No
5.728585452922778,22,3,3,3.0,3.0,3.0,52,Travel_Rarely,Research & Development,2,4,Medical,1,4343,Female,2,Sales Representative,Married,35370,0.0,Y,11,8,1,34.0,3,33,11,9,No
6.7137829094152774,14,2,3,4.0,1.0,4.0,53,Travel_Rarely,Research & Development,24,3,Other,1,245,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10,No
6.868895582329166,18,2,3,2.0,3.0,3.0,25,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3161,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,No
7.446308567603611,16,3,3,4.0,1.0,2.0,23,Travel_Frequently,Research & Development,2,4,Life Sciences,1,2651,Female,2,Manufacturing Director,Married,61790,1.0,Y,11,8,0,1.0,3,1,1,0,Yes
7.434355198571945,5,3,3,2.0,2.0,3.0,30,Travel_Frequently,Research & Development,8,4,Medical,1,3415,Male,1,Sales Executive,Single,191440,0.0,Y,11,8,0,4.0,3,3,1,2,Yes
9.026842927264445,10,3,3,2.0,1.0,2.0,44,Travel_Rarely,Research & Development,1,1,Medical,1,4205,Female,3,Research Scientist,Divorced,15630,5.0,Y,12,8,2,9.0,3,4,1,3,No
7.5869433288708334,13,3,3,1.0,4.0,3.0,39,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4112,Male,1,Sales Executive,Single,134020,7.0,Y,14,8,1,18.0,1,7,1,7,No
7.241318607764167,21,3,3,4.0,2.0,3.0,24,Travel_Rarely,Sales,7,4,Life Sciences,1,584,Female,1,Laboratory Technician,Single,25760,8.0,Y,17,8,3,6.0,3,4,1,2,No
